"Data Source","World Development Indicators",
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Last Updated Date","11.04.2016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"India","IND","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","42.56113077","41.77396998","39.88879801","41.07578476","42.95912714","40.91357105","41.81413068","44.52619872","43.5220435","43.2851106","41.95454129","40.28151791","40.27729047","43.30957251","40.30983872","37.61798376","35.75331226","37.09042616","35.46784066","33.62535002","35.389418","34.0687992","32.8793374","33.5448506","32.21043287","30.8926173","29.73839588","29.1824395","30.19921335","28.97085052","29.02333395","29.38952435","28.73564928","28.67697144","28.27199437","26.25640452","27.12742197","25.88700833","25.79098082","24.50227807","23.02185278","22.92230619","20.69574147","20.7427547","19.02855235","18.81054342","18.28822509","18.2562719","17.78433237","17.73663649","18.20542941","18.96103188","18.69818971","18.62932112","17.83427877",""
"Not classified","INX","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ireland","IRL","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.425001697","5.474509837","4.407109189","3.865656539","2.906003006","2.838855286","2.240384622","1.967000851","1.673284785","1.797312963","1.189068427","1.05325332","1.181415566","0.966942816","0.648613774","1.052229567","1.431719895","1.241911423","1.43088603","1.56439047",""
"Iran, Islamic Rep.","IRN","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","27.47397309","26.29542122","25.12097246","23.54307682","21.88034399","19.64619342","18.59513865","17.57332317","16.90182245","15.47000642","13.8482714","13.47710787","12.62725974","10.25281166","7.012959259","6.803123316","6.621050748","5.839232393","7.685949439","8.577775712","11.30514842","13.88979032","13.00058774","11.39496271","12.74252133","13.23141611","15.7754742","16.82493478","15.7436579","15.97893032","12.76277027","12.32198512","12.39112289","10.39080277","10.46119865","12.46770756","10.32266954","9.840956972","11.57510451","9.961976217","9.126249755","8.391725207","7.898396505","7.535905059","7.188994737","6.62039843","7.22061645","7.391679034","6.394123713","7.337085948","6.857192583","5.879124305","7.875388974","9.029654783","9.33743284",""
"Iraq","IRQ","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Iceland","ISL","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.742803198","9.734404367","9.260007863","8.435589213","8.802092258","8.863988643","7.461817166","6.345274889","5.808388596","5.896543028","5.166980103","5.310821116","6.706866821","7.525614667","7.724363867","7.756167166","6.908438036","",""
"Israel","ISR","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Italy","ITA","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.464343635","3.546549472","3.422394258","3.279363135","3.274075998","3.277097573","3.261118121","3.148124052","3.070092086","3.029691741","2.847806744","2.752621733","2.619086036","2.597002888","2.595782975","2.248487237","2.164204453","2.103832637","2.067500139","1.978979054","1.967332161","2.098224811","2.18692481","2.321598059","2.17705887",""
"Jamaica","JAM","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.026135463","8.754833016","9.023200479","8.385567259","7.929728234","8.068464026","7.546452267","7.039907281","6.946457404","6.255834324","5.945085783","5.710288717","5.937282367","5.923927692","5.33008103","5.638714263","6.277465324","6.135731596","6.571194425","6.758302452","7.068210745","6.990765112",""
"Jordan","JOR","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","15.43555782","11.01774043","16.92894611","10.57220708","13.60662887","11.64221486","13.34519573","13.29501916","8.778089888","16.46043165","7.901622187","8.331695815","8.676325321","10.81005194","6.836089224","7.857952399","6.081853517","6.164974451","6.863173671","5.645440888","5.481389297","5.900268429","6.735336767","6.67054489","6.032915075","7.711351922","8.140241586","7.894083459","5.975246647","5.226121363","4.323055536","3.826867308","3.332510966","3.065368642","2.382291765","2.34583584","2.272840037","2.546151635","2.830120319","2.808625699","3.091594838","2.946032305","2.842237474","2.696642959","3.052131228","3.416266121","3.326073337","3.132373372","3.401728437","3.779930984",""
"Japan","JPN","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","5.141858412","4.44980206","4.558253489","4.906029374","4.651418702","4.582563186","4.437138063","4.246382394","3.872617386","3.629529376","3.08335702","2.967512256","2.874776164","2.847005183","2.807751073","2.699601981","2.54530689","2.388794924","2.242563263","2.182244984","2.121729655","1.978645762","1.88714781","1.727592312","1.98053689","1.750247405","1.766857253","1.629239106","1.71410149","1.679166272","1.589907305","1.454793699","1.466538532","1.392887721","1.325123179","1.220057386","1.183649926","1.148915042","1.147462466","1.164065364","1.181265673","1.156953985","1.214141647","1.207531599","",""
"Kazakhstan","KAZ","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.70777989","17.50765637","15.45252279","12.89298086","12.7881388","11.95654068","9.110731112","10.47616455","8.687818554","9.372502038","8.616010247","8.434682439","7.579146721","6.787898416","5.879093585","6.09658892","5.716511381","6.443248242","4.765331949","5.472569847","4.665509721","4.929899417","4.689576413",""
"Kenya","KEN","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","38.19155941","36.81541105","40.59767712","41.54437458","39.80007234","35.28155468","37.87619875","36.50970115","34.59922843","33.78540088","33.29286623","31.37739887","35.19446864","35.46295757","35.36322965","34.15437003","37.90314138","41.95099653","36.92241142","34.59571119","32.59223737","32.49981199","33.36459631","34.21953403","33.97064135","32.59379147","33.04248714","31.54722807","29.89012658","30.1853349","29.5185789","28.14057919","28.73904782","31.52343009","33.32094939","31.13312868","30.7391782","30.9053427","31.23148551","32.38384385","32.36397421","31.33007599","29.13061411","29.0290549","28.04234626","27.19868287","23.1567228","23.26753427","24.92250549","26.14393823","27.83118698","29.2738701","29.08937253","29.4167609","30.27098789",""
"Kyrgyz Republic","KGZ","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.83183183","33.60655738","33.53643909","36.97773245","39.04802199","41.00977262","40.88144549","43.90206406","49.74640259","44.61260364","39.53307842","37.6788422","36.74896846","37.29128665","37.68295945","37.06427879","33.27358723","31.94579994","32.76990224","31.07579524","27.03691275","21.08163228","19.44481662","18.62456593","19.17509537","17.00265431","17.25775312",""
"Cambodia","KHM","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.52038361","47.68634464","49.62098147","46.59102454","46.33745057","46.3366343","43.33699702","37.8411808","36.16655282","32.87078238","33.59821564","31.1582804","32.40133014","31.65481963","31.88137487","34.85472696","35.65032634","36.01958712","36.68384716","35.60166151","33.51412767","30.42864221",""
"Kiribati","KIR","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","19.62365591","18.50244617","20.74352298","26.93750247","26.21501706","26.48339856","44.34960737","35.37646049","26.75795986","27.89032908","33.73497491","28.08364544","18.60236543","28.33037854","30.75693179","30.34775809","30.2434574","29.53405321","27.37005871","25.57755155","25.49658887","25.63380014","22.49227454","22.58387404","24.43050226","26.0831048","27.33694427","23.70312254","24.16868665","25.09473232","25.86315541","25.56399217","25.27980707","26.233604","26.18453865","25.5952381","",""
"St. Kitts and Nevis","KNA","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","11.51892122","9.893373921","9.292275993","9.93666675","6.834987675","9.13088596","7.119824325","7.623750063","5.753256985","6.946555321","7.114134436","6.441244295","5.085545907","4.154539856","4.343018512","4.602791216","4.495208719","3.789711546","3.432698918","3.321017094","3.649168815","2.718847092","2.081251539","1.73197299","1.925626749","2.002989342","2.062483133","2.07296645","1.9343337","1.40921009","1.33618628","1.497255008","1.390263064","1.627869642","1.758320482","1.619775696","1.63165757","1.483004533",""
"Korea, Rep.","KOR","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","39.3596441","36.5282584","32.36792334","30.68471549","29.95047216","27.5212909","27.85205661","27.02728716","25.06685982","24.93389289","25.3888426","24.10611387","22.8251718","20.96002097","19.54466068","15.11142307","15.79167061","14.76295387","13.49627323","12.65069493","12.5106833","11.05382003","9.89616612","9.85164558","9.134556595","8.215501347","7.310108407","7.105611458","6.352665762","6.1667875","5.821741134","5.457582593","4.971705782","4.636583786","4.75889537","4.392899263","4.126427146","3.763589197","3.514052875","3.530029285","3.147437074","2.988785897","2.709264967","2.507685263","2.588004295","2.471120816","2.516950614","2.459145358","2.335505692","2.34147649",""
"Kosovo","KSV","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.53399602","16.26889203","17.45346528","16.62965566","16.24033086","15.57214647","14.82115739","14.3993756","14.33243097",""
"Kuwait","KWT","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.417328927","0.406978393","0.332242285","0.329933054","0.408301544",""
"Latin America & Caribbean (developing only)","LAC","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","17.63536617","15.78540706","15.40350528","14.61233133","13.91685898","14.29047335","14.25866164","13.80680175","14.2326298","13.99326368","13.49754296","13.43637539","14.18068911","12.59925713","11.69089901","11.14632883","10.97315031","9.825811445","10.81046297","11.40356702","11.59791945","11.72715903","10.96592662","10.19592869","9.416556979","9.341053287","9.12762982","8.538328018","7.45469745","8.404530896","6.808067756","6.73568244","6.492869701","6.367983156","6.131637697","5.626286171","5.776901452","5.957767605","6.209918147","5.948273088","5.37262999","5.075237597","5.119864532","5.181267012","5.148262303","4.94669181","4.979904649","4.883062362","4.883331719","4.879779651",""
"Lao PDR","LAO","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.55222066","61.22825659","58.23068704","61.8095185","57.54010593","57.57631637","55.67544165","53.34752249","52.80481927","53.30301757","53.71351225","45.16643428","43.95812359","42.69267344","41.03005854","39.02911562","36.18082162","35.26320765","36.06026429","34.86810947","35.0416864","32.74641392","29.51537711","28.06372283","26.37803655","27.66962465",""
"Lebanon","LBN","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.108425503","7.597525238","6.891110654","7.484464902","6.910622043","7.165218925","7.110312801","6.682659356","6.666938509","6.580041992","4.330808538","3.960672199","4.816453189","5.349891817","4.836397786","4.434916165","4.287047478","4.125085564","6.118654699","7.177313576","5.540466604",""
"Liberia","LBR","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Libya","LBY","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.204908544","4.335741028","2.991959356","2.339328254","1.986005185","2.082672812","1.865156382","","","","","","",""
"St. Lucia","LCA","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","15.18987342","14.38823454","13.14257056","13.92865434","14.97027519","14.84431099","15.2227117","18.09547244","13.24949575","16.18136102","13.34712512","14.52632047","13.12789473","13.38573234","10.87309023","9.81606048","10.18937594","8.906850739","6.814409209","8.249363902","7.260935666","5.850634779","4.769393185","5.523303438","4.642172182","4.454307049","3.480049466","3.553401247","3.214949993","4.331367026","4.184539351","2.928474996","2.536639993","2.844646929","3.178471126","2.797773161",""
"Latin America & Caribbean (all income levels)","LCN","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","16.14828224","14.47325388","14.12342445","13.41863508","12.80004341","13.14685866","13.0457622","12.66711752","12.99916208","12.62399394","12.01178265","12.13263277","12.78891432","11.39033569","10.6470006","10.06940619","9.892606957","9.191812604","9.97465528","10.41270573","10.55278588","10.73573584","10.17173728","9.6309513","8.998007543","8.772272912","8.575780524","8.043820708","7.107352469","7.854901922","6.607218809","6.380375121","6.181055743","6.11200792","5.811777825","5.391296786","5.47581043","6.033295145","6.275895042","5.88773212","5.363173013","5.038145354","5.141951985","5.103597923","5.086259732","5.039235306","5.015159864","4.869088472","4.890064525","5.09353776",""
"Least developed countries: UN classification","LDC","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","36.40192118","38.19929457","37.76652361","37.49896135","37.58360599","34.69986699","34.40593946","34.5147336","35.31084437","37.91281992","37.26026904","36.48346888","35.34018984","35.30462473","33.35350543","33.74465373","32.95149275","33.66854546","33.03517063","31.72077274","29.68647161","29.49344751","30.16584533","29.32043681","27.85695509","26.91249926","26.47401286","26.53387605","27.03913491","27.23939055","26.7311359","26.43775511","27.01880588","26.06860242","26.11589653",""
"Low income","LIC","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","41.12629419","40.79620815","41.26443585","40.77146373","40.77030292","41.80247052","41.38530496","42.34715959","41.16433843","41.43054028","40.68527804","41.53816633","39.4140059","37.74678703","34.67168382","34.20170879","33.15705146","32.91715852","31.52045367","33.09569817","33.36675238","32.52663554","33.46650862","33.81664371","33.42439222","32.9599825","33.70190577","32.36858141","31.70635149",""
"Liechtenstein","LIE","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sri Lanka","LKA","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","31.65568536","32.41128762","30.61390651","31.82583823","30.48219008","28.20452276","28.30448028","29.63081318","31.15838571","28.87687405","28.30059843","27.09521568","26.34510938","27.29910882","33.16453438","30.35304137","29.01327126","30.68850263","30.46518135","26.94146326","27.55357772","27.70089015","26.36698736","28.25831233","28.66201519","27.68926892","27.09314241","26.96378283","26.3369963","25.62571825","26.31935695","26.75082066","25.8605322","24.6433458","23.76648176","23.01049481","22.43143746","21.87065291","21.10613153","20.66882471","19.89995192","20.05382111","14.27932253","13.23052037","12.54380414","11.81947682","11.33628023","11.68316433","13.37920077","12.6919713","9.463473071","9.603196336","7.991970092","8.226434977","8.283595602",""
"Lower middle income","LMC","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","44.0682788","42.47589545","43.22162146","43.52630956","43.69274868","41.95503336","41.1691692","42.83958969","42.00681804","41.55738773","40.31964082","38.82500225","38.59766502","40.0443942","37.33849474","35.60619206","33.98794462","34.66828047","33.55899799","31.8788096","30.37033039","29.66331834","29.36031545","29.25441474","29.11577736","28.77549805","28.54017557","27.67382882","28.40994074","27.32849892","26.88474866","26.77945206","26.08276101","25.90322799","25.72978718","24.35675519","24.4746995","23.82163923","24.12513746","23.4214623","21.51877703","21.52731458","20.97526427","20.47237103","18.92107752","18.00384949","17.54378499","17.45747964","17.48163929","17.7983653","17.16830514","17.59867181","17.04152029","16.94969726","16.6486362",""
"Low & middle income","LMY","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","31.56295466","35.75653869","36.85272466","36.96876387","35.88803655","32.15062564","31.41472186","32.31394431","32.22918897","30.51631357","29.09809684","28.1798003","27.44174992","27.97598657","27.61503502","26.55037815","26.05470387","25.13246248","23.98405812","24.01060309","23.20545112","23.44791716","23.33461327","23.32036074","23.1098466","21.90160274","21.51554946","21.07399607","20.67194218","19.99986688","20.43510652","19.28366246","18.14795553","17.10737994","17.28997355","16.58784285","16.50235176","15.68170392","15.46161174","14.63651159","13.40493256","13.17268921","12.9136774","12.55679432","12.17943672","11.29817316","10.74687182","10.55167413","10.54011343","10.58926724","10.30757178","10.39339464","10.26021804","10.24401342","10.05103528",""
"Lesotho","LSO","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","93.08376068","94.2177686","94.84640288","89.65127389","88.38483965","83.10213904","57.92894057","48.56416646","48.88582394","45.7646246","47.91013514","30.38846918","46.92877193","56.90245902","45.62576271","41.45667351","34.60753725","43.72283737","37.90442049","38.83406032","24.61090078","26.81046118","24.80068487","25.76016102","27.25594384","24.57622924","23.5507063","25.4386004","26.97975905","24.94538708","24.74868367","17.70704719","18.59647955","17.49787956","18.25132333","17.96559731","18.58291556","17.49715052","17.62254253","18.04206136","11.96983838","12.84335687","10.08611478","9.939676385","9.615325349","9.01168333","7.882503606","7.66594943","7.996099725","7.72185249","8.480862081","8.517311358","7.528812185","8.000845532","7.971471544",""
"Lithuania","LTU","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.0547903","12.16688689","10.74899611","8.741575534","7.260810586","6.277471754","5.469383502","5.360720672","4.930054311","4.607915064","4.777139934","4.276673242","3.866541465","3.654349499","2.807508098","3.325048603","3.859536155","4.443823807","3.95296763","3.441699886",""
"Luxembourg","LUX","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.035807686","0.919314842","0.834591122","0.886696188","0.811473516","0.689453191","0.666264299","0.809038293","0.566416406","0.626652147","0.402734674","0.379807405","0.46102758","0.350850273","0.285262948","0.280245495","0.282239185","0.403664186","0.293511597","0.297937584",""
"Latvia","LVA","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.899854506","7.664352676","5.73345082","4.466944162","4.333175084","5.11879686","5.015851773","5.125758474","4.53139907","4.783691639","4.287427851","3.72766931","3.743471374","3.295928832","3.661653186","4.406858671","3.867161964","3.682227413","3.399347184","3.265827903",""
"Macao SAR, China","MAC","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"St. Martin (French part)","MAF","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Morocco","MAR","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","18.38499206","13.03995916","15.76892465","15.52020293","15.00351339","16.5436421","19.66434494","15.24834315","18.27595682","18.38780895","19.32423162","22.24524105","17.5806068","17.00879035","21.9790804","17.29649326","22.17766782","18.61155215","20.22331123","17.46140701","14.94414646","16.55065514","16.53743832","17.29180164","16.31842176","14.67752281","16.89011252","12.19904304","13.29518848","14.67630468","14.43996406","14.24503084","13.37148397","14.74783904","12.95300301",""
"Monaco","MCO","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Moldova","MDA","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.49641345","36.13818996","42.73504274","50.93273036","32.53618628","29.21449812","33.02171038","31.39659239","30.20600976","31.76186036","27.87354754","29.0293824","25.96192571","24.08240094","21.51933201","20.47193218","19.53082382","17.3782666","12.0098031","10.70820139","10.10546674","14.44815639","14.76127686","13.43021764","14.79114657","14.97623325",""
"Madagascar","MDG","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","25.0168796","25.15580842","24.28238834","23.92077377","24.43027936","24.30771486","24.99351593","26.77856572","34.22234961","34.04305551","33.31761548","32.79653778","32.22944415","29.7674682","30.05120856","33.07584521","34.22740193","35.78422679","35.29011343","35.14432992","36.78812071","36.1746966","33.4861221","32.93550001","28.57762837","29.67744332","29.1018947","28.70655944","23.8141109","26.68614373","27.19903115","31.54900669","30.57605585","30.02559888","29.20998685","27.89273834","31.67835872","29.20142869","28.7998927","28.28890375","27.47988558","25.68786349","24.83837028","29.14151624","28.05742909","28.36827541","28.19831097","26.4202201","26.4524966",""
"Maldives","MDV","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.46382104","10.73674212","9.851297399","9.548174367","9.19523204","8.760953095","6.961348979","6.741227886","5.982741311","6.036167978","7.829533068","6.4293396","5.6450964","5.658263651","4.313717714","4.319830079","4.122252711","3.814971624","3.851340417","3.527061918",""
"Middle East & North Africa (all income levels)","MEA","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.894852771","7.593710735","7.377642121","6.736031191","6.013630611","6.011894137","5.617503911","","","5.787338749","5.49978082","5.567927297","6.007473811","5.995674542",""
"Mexico","MEX","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","13.74193375","12.59673315","12.28835938","11.45043415","10.9484122","12.73343415","12.61159475","11.5212545","12.14554706","12.03830462","11.81404082","11.21007044","11.16101531","10.91314932","9.848518191","8.995623433","8.964725772","8.142580827","8.450746696","9.392467013","10.07199469","10.30092129","9.678874801","7.899508337","7.753825485","7.847876909","7.524527922","6.683986175","4.484756544","4.302502297","4.367662749","4.719838656","4.37469987","4.206365878","3.953796773","3.535313249","3.665469947","3.57639671","3.586141596","3.575193304","3.370190492","3.195204692","3.286625276","3.290992534","3.345433808","3.344919598","3.195881595","3.345075291","3.279145764","3.299385836",""
"Marshall Islands","MHL","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.309041083","9.396884788","10.86547866","12.93525084","15.77527745","16.19435818","22.36837804","22.07283476","18.70867766",""
"Middle income","MIC","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","31.45118785","35.67028398","36.77390132","36.89387324","35.80462829","32.03802737","31.29424249","32.18381263","32.11316655","30.38818105","28.9583131","28.02797813","27.28218004","27.82876085","27.45898215","26.37061527","25.8655551","24.9377084","23.78260361","23.81057043","22.99879861","23.21131851","23.10570976","23.08155346","22.89201659","21.64615735","21.26888009","20.82904639","20.41626234","19.74219166","20.14991611","18.97706072","17.83009989","16.74258461","16.94691247","16.23208544","16.15604253","15.31142898","15.11860382","14.30556315","13.10050077","12.87293569","12.60999227","12.25135414","11.88785329","10.96884522","10.40530361","10.21922985","10.19201749","10.23491837","9.958169119","10.05230855","9.903869416","9.903416473","9.716084589",""
"Macedonia, FYR","MKD","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.511907421","13.63873213","17.06034555","11.82088202","13.26364716","13.21259539","13.24514155","12.77567733","13.24111032","12.89501233","11.97751919","11.50471041","12.33519228","13.35311701","13.31308862","11.3389995","10.33991172","10.36411951","13.29357413","11.99796857","11.73326688","10.8682044","10.52630275","11.04439079","10.23110846",""
"Mali","MLI","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","69.06075997","64.95682884","64.45978362","66.02326945","65.40418377","61.79271625","57.45007505","51.22670258","63.27756864","61.22686286","61.25712027","58.186503","61.42391116","41.58998399","42.61273524","40.40048229","37.03897589","36.69367365","38.59578813","37.8822012","38.91311424","41.64211071","40.27658987","39.46055509","41.31923717","38.97193524","41.52886435","39.09848913","40.28730852","40.18385482","39.35068136","37.75989485","37.64414748","36.47517535","38.15130663","33.08653464","38.91678212","37.97994526","37.64911241","36.69575741","36.20239759","39.84032152","39.01616868","40.71981705","39.32712905","42.03255098","38.35635026","39.54731423",""
"Malta","MLT","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","7.17880386","7.272574838","7.617195191","7.442646687","7.134537571","6.056452715","6.0600782","5.787665771","4.404067105","3.759212599","3.659566753","3.750189666","3.877268174","4.311026241","4.454057572","4.35152048","4.387319685","4.31194393","3.905769825","3.759993896","3.466784741","3.299991863","3.049869538","3.008192909","2.802076325","2.864315874","2.940964723","2.824916864","2.869168487","2.684812867","2.346099291","2.764588543","2.778892188","2.888263686","2.725880551","2.634428004","2.677284273","2.387441634","1.831565525","2.048431761","1.918756675","","","","",""
"Myanmar","MMR","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","35.09968981","34.39830522","37.69671157","39.81371827","38.56783119","38.0019514","38.29644365","37.81099158","38.6109822","45.63543909","47.07160074","46.62923419","44.93551133","44.20754773","45.85797767","46.54355369","47.41138153","47.67896268","47.5904729","48.12769454","48.19518194","50.20159754","55.30000557","57.36788341","57.00752226","57.25852204","58.82595727","60.50722008","63.00911938","62.96114783","59.98554725","60.08926993","58.92502874","59.05007902","59.9129351","57.23865363","57.06918358","54.52831916","50.62055699","48.35192565","","","","","","","","","","",""
"Middle East & North Africa (developing only)","MNA","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","20.38729519","18.56173922","18.56584231","18.47261697","17.51585342","16.78101108","16.89990921","16.89356082","15.16501497","13.91859857","13.84504683","13.45968361","12.37441328","12.86472991","12.00910807","13.3187759","14.0160891","13.71912988","12.95483753","13.53107619","14.73333556","16.36712272","17.00672647","16.51909893","16.54444165","15.91621706","15.80007821","15.50496115","14.44219117","14.2256846","14.23649469","14.31671102","13.01679451","14.47301199","13.2299124","11.81975235","12.04988635","11.26340357","11.22842137","10.40629123","9.457331873","9.695256871","9.150813905","8.075429604","9.769564734","9.390811587","9.089780597","9.300244629","10.09968124","10.07031371",""
"Montenegro","MNE","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.45553221","11.94860675","12.1942253","11.60590957","10.87958827","10.45713752","10.16569328","9.108359273","9.307104279","9.982095386","9.198756973","9.635338886","8.885952282","9.791388808","10.00501883",""
"Mongolia","MNG","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","16.74278822","18.0364148","18.41536439","17.20092907","16.40070327","18.66952831","16.41756811","16.62938028","15.51500748","12.85691542","13.104145","27.19231959","27.85179292","29.28567982","34.36384","40.98308158","34.72669844","35.09476751","34.76497891","30.87545764","26.35049338","21.49947726","20.76199594","22.60746796","22.058959","19.61759812","20.45809624","21.41278009","19.62670338","13.06997331","11.78965798","12.66540491","15.40807389","15.75018158",""
